"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2010-08-11","92.0","null","null","Giancarlo Stanton",519317,407908,"home_run","hit_into_play_score",,,,,"1","Mike Stanton homers (11) on a fly ball to left field.","R","R","R","WSH","FLA","X","null","fly_ball",0,1,2010,"-0.95386666666666666667","1.6190000000000000","-0.5900","3.3190","null","null","null",0,7,"Top","12.05","75.30",,,"null",,"null","4.2790","-133.9400","-4.8870","-10.6040","32.8840","-14.3880","3.4700","1.6800","null","null","null","null","null","null",265507,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",61,"2"
"CH","2010-08-04","84.1","null","null","Giancarlo Stanton",519317,452718,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (10) on a line drive to left center field.","R","R","R","FLA","PHI","X","null","line_drive",1,2,2010,"-1.4270333333333333","0.66583333333333333333","-0.6110","2.5530","null","null","null",0,2,"Bot","69.28","21.08",,,"null",,"null","4.5090","-122.3640","-3.9750","-13.9100","27.7300","-27.2480","3.4700","1.8000","null","null","null","null","null","null",265418,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",17,"5"
"null","2010-07-31","null","null","null","Giancarlo Stanton",519317,429781,"home_run","hit_into_play_score",,,,,"null","Mike Stanton homers (9) on a fly ball to left center field.   Dan Uggla scores.","R","R","R","SD","FLA","X","null","fly_ball",0,1,2010,"null","null","null","null","null","462564.00","null",1,2,"Top","58.23","32.13",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",265360,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",9,"2"
"FT","2010-07-26","84.8","null","null","Giancarlo Stanton",519317,217096,"home_run","hit_into_play_score",,,,,"7","Mike Stanton homers (8) on a fly ball to left center field.","R","R","L","SF","FLA","X","null","fly_ball",0,0,2010,"0.71752500000000000000","1.8970666666666667","-0.4280","1.7340","null","null","null",0,5,"Top","59.24","24.10",,,"null",,"null","-4.7570","-123.0200","-8.7890","9.3500","23.8570","-13.9050","3.3400","1.8200","null","null","null","null","null","null",265298,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",32,"1"
"FT","2010-07-24","90.0","null","null","Giancarlo Stanton",519317,450665,"home_run","hit_into_play_score",,,,,"12","Mike Stanton homers (7) on a line drive to right field.","R","R","R","FLA","ATL","X","null","line_drive",1,1,2010,"-1.3282250000000000","1.16750000000000000000","0.8330","2.7350","null","null","null",2,6,"Bot","208.84","50.20",,,"null",,"null","5.4430","-130.9880","-3.4520","-14.5530","34.6940","-20.6930","3.3400","1.8200","null","null","null","null","null","null",265260,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",50,"3"
"FS","2010-07-19","91.1","null","null","Giancarlo Stanton",519317,434622,"home_run","hit_into_play_score",,,,,"8","Mike Stanton homers (6) on a line drive to left center field.   Jorge Cantu scores.    Cody Ross scores.","R","R","R","FLA","COL","X","null","line_drive",3,2,2010,"-1.3644083333333333","1.25636666666666666667","-0.1510","1.8640","null","408305.00","425496.00",1,6,"Bot","48.19","34.14",,,"null",,"null","4.3280","-132.4100","-7.5290","-15.3940","34.0860","-19.3110","3.2600","1.8100","null","null","null","null","null","null",265191,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",54,"8"
"SL","2010-07-10","81.4","null","null","Giancarlo Stanton",519317,453178,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (5) on a fly ball to right center field.","R","R","R","ARI","FLA","X","null","fly_ball",1,0,2010,"0.05230833333333333333","0.66153333333333333333","0.5750","2.4880","null","null","null",1,5,"Top","176.71","24.10",,,"null",,"null","4.7190","-118.4630","-2.1900","1.8930","19.5750","-27.4610","3.3400","1.8200","null","null","null","null","null","null",265113,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",33,"2"
"SL","2010-07-07","86.0","null","null","Giancarlo Stanton",519317,493133,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (4) on a fly ball to left field.   Dan Uggla scores.    Cody Ross scores.","R","R","R","LAD","FLA","X","null","fly_ball",1,1,2010,"-0.05902500000000000000","-0.03793333333333333333","0.1530","2.9360","462564.00","425496.00","null",1,2,"Top","49.20","44.18",,,"null",,"null","2.5990","-125.1620","0.1700","0.8110","24.2270","-34.7450","3.5800","1.8400","null","null","null","null","null","null",265072,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",11,"3"
"CU","2010-07-06","76.2","null","null","Giancarlo Stanton",519317,218894,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (3) on a line drive to left field.   Cody Ross scores.","R","R","R","LAD","FLA","X","null","line_drive",1,2,2010,"1.2073916666666667","-1.2362000000000000","0.2220","2.5480","null","null","425496.00",2,7,"Top","36.14","64.26",,,"null",,"null","2.7550","-110.9430","3.6360","11.8890","21.2150","-44.5000","3.5800","1.9100","null","null","null","null","null","null",265057,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",55,"4"
"CH","2010-06-28","87.8","null","null","Giancarlo Stanton",519317,579799,"home_run","hit_into_play_score",,,,,"11","Mike Stanton homers (2) on a fly ball to left field.   Cody Ross scores.    Ronny Paulino scores.","R","R","R","FLA","NYM","X","null","fly_ball",1,2,2010,"-1.2166133333333333","0.93444000000000000000","-0.9660","3.0100","null","425496.00","425661.00",2,8,"Bot","46.18","40.16",,,"null",,"null","5.0240","-127.8020","-1.6820","-13.0050","24.6030","-23.5660","3.5800","1.9100","null","null","null","null","null","null",264945,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",63,"4"
"FF","2010-06-18","95.2","null","null","Giancarlo Stanton",519317,490063,"home_run","hit_into_play_score",,,,,"12","Mike Stanton hits a grand slam (1) to left center field.   Hanley Ramirez scores.    Dan Uggla scores.    Cody Ross scores.","R","R","R","FLA","TB","X","null","fly_ball",3,2,2010,"-0.54750000000000000000","1.3266000000000000","0.1810","3.9300","434670.00","462564.00","425496.00",2,1,"Bot","45.18","42.17",,,"null",,"null","5.2210","-138.4910","-2.4850","-5.8310","30.9090","-16.8260","3.3900","1.8300","null","null","null","null","null","null",264818,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",13,"7"
